CLEARANCE_DISPLAY_ID,Item_Number
34584503,127261033
34584510,127263790
34584511,127284882
34584514,127320663
34584515,127320678
34584578,127320674
34584579,127320679
34584584,127320675
34584585,127320802
34584590,127320807
34584591,127349851
34584596,127349876
34584597,127349868
34584602,127369424
34584603,127370142
34584604,127370139
34584605,127370067
34584606,127370071
34584607,127370645
34584614,127373602
34584615,127373604
34584622,127378664
34584623,127378671
34584630,127378667
34584631,127379821
34584636,127379938
34584637,127381175
34584640,127395589
34584641,127395579
34584646,127399045
34584647,127399053
34584654,127399876
34589303,127124039
34589314,127153798
34589315,127453678
34589322,127489003
34589323,127893816
34589332,127998599
34589333,128513620
34589338,128797869
34589339,128815237
34589340,128862421
34589341,128946997
34589344,128990402
34589345,128990399
34589352,129173688
34589353,129199303
34589358,130520819
34589359,130520810
34589364,130520814
34589365,130854170
34589372,131508918
34589373,101083172
34589376,101083302
34589377,101083294
34589380,101211528
34589381,101239748
34589390,101259101
34589391,101338420
34589404,104043631
34589405,114179520
34589414,114962403
34589415,115563346
34589426,115945939
34589427,115946954
34589456,116071370
34589457,116718424
34589462,117407545
34589463,117706403
34589478,117706412
34589479,117725102
34585600,128938986
34585601,128939263
34585606,128939258
34585607,128939500
34585614,128939495
34585615,128813989
34585622,128813992
34585623,128940586
34585624,128939929
34585625,128944820
34585632,128945886
34585633,128946001
34585642,128964836
34585643,128969174
34585650,128970662
34585651,128970668
34585654,128970666
34585655,128979427
34585672,128981199
34585673,128988618
34585678,128990812
34585679,128993828
34585688,128994158
34585689,128996230
34585696,129001233
34585697,129001228
34585702,129001319
34585703,129001879
34585708,129001878
34585709,129013961
34585714,129013973
34585715,129028730
34585720,129028729
34585721,129028727
34585726,129028900
34585727,129028895
34585734,129028892
34585735,129028894
34585736,129028897
34587332,127404064
34587333,127414159
34587334,127414173
34587335,127418750
34587342,127418742
34587343,127433725
34587346,127433909
34587347,127433900
34587358,127433918
34587359,127433712
34587364,127438309
34587365,127438316
34587370,127438287
34587371,127438281
34587376,127438305
34587377,127438313
34587380,127454367
34587381,127474346
34587384,127474335
34587385,127484465
34587392,127484453
34587393,127485773
34587398,127485767
34587399,127485798
34587404,127485795
34587405,127485820
34587410,127485781
34587411,127485814
34587414,127485774
34587415,127513605
34587424,127513933
34587425,127514516
34587430,127514437
34587431,127514444
34587440,127518004
34587441,127517993
34587446,127517968
34587447,127517989
34587452,127517997
34588546,130914150
34588547,130914183
34588552,130914152
34588553,130988761
34588554,131039380
34588555,131039379
34588556,131039377
34588557,131083903
34588558,131083895
34588559,131089285
34588564,131089279
34588565,131089283
34588566,131089419
34588567,131089467
34588572,131089438
34588573,131098770
34588576,131103803
34588577,131119934
34588582,131119944
34588583,131120270
34588588,131120688
34588589,131120684
34588598,131121028
34588599,131121031
34588600,131121027
34588601,131121194
34588604,131148761
34588605,131183835
34588610,131184079
34588611,131184083
34588612,131188716
34588613,131188713
34588616,131188889
34588617,131189097
34588622,131189103
34588623,131218915
34588624,131218907
34588625,131218913
34588634,131223927
34586178,127799022
34586179,127799059
34586184,127799027
34586185,127809398
34586188,127809361
34586189,127809374
34586190,127809385
34586191,127809386
34586196,127809388
34586197,127818645
34586200,127818643
34586201,127818666
34586202,127818619
34586203,127818646
34586206,127818695
34586207,127818633
34586208,127818635
34586209,127823740
34586214,128073936
34586215,128073928
34586218,128073938
34586219,128076937
34586224,128078784
34586225,128133600
34586230,128133612
34586231,128138633
34586234,128139347
34586235,128139350
34586246,128139358
34586247,128139613
34586254,128139619
34586255,128163616
34586260,128188636
34586261,128188637
34586266,128193704
34586267,128193724
34586276,128193718
34586277,128193739
34586282,128193729
34587152,124303356
34587153,124358348
34587160,124596983
34587161,124708481
34587164,124898458
34587165,125388488
34587166,125389343
34587167,125419771
34587168,125419775
34587169,125469113
34587174,125560177
34587175,125658981
34587180,125678498
34587181,125683906
34587182,125683903
34587183,125683908
34587188,125715787
34587189,125715781
34587192,125715788
34587193,125715785
34587194,125715783
34587195,125759031
34587200,125786109
34587201,125803633
34587202,125803634
34587203,125807005
34587210,125806988
34587211,125826483
34587218,125826482
34587219,125901093
34587230,125901120
34587231,125901098
34587244,125901104
34587245,125901107
34587248,125901111
34587249,126128685
34587252,126229264
34587253,126331232
34587258,126331234
34589613,128827070
34589616,128827177
34589617,128827169
34589618,128827165
34589619,128825606
34589624,128827304
34589625,128838825
34589628,128838824
34589629,128813939
34589640,128813946
34589641,128840292
34589646,128840225
34589647,128840282
34589650,128840312
34589651,128840306
34589656,128840313
34589657,128840260
34589664,128840231
34589665,128840295
34589668,128840992
34589669,128841936
34589674,128841927
34589675,128841928
34589692,128842083
34589693,128842084
34589696,128842307
34589697,128842301
34589702,128842312
34589703,128843018
34589706,128843741
34589707,128844190
34589712,128854424
34589713,128858626
34589720,128863157
34589721,128863166
34589726,128868766
34589727,128868777
34589732,128869403
34589733,128869398
34590584,130825776
34590585,130825770
34590592,130825769
34590593,130825794
34590594,130825774
34590595,130825791
34590596,130825800
34590597,130825820
34590606,130854307
34590607,130854326
34590614,130849008
34590615,130859299
34590622,130859298
34590623,130873932
34590630,130903741
34590631,131089436
34590634,131089471
34590635,131099392
34590638,131189096
34590639,131274215
34590642,131279486
34590643,131284034
34590646,131303882
34590647,131313712
34590652,131313713
34590653,131319141
34590658,131319155
34590659,131319149
34590664,131319157
34590665,131319550
34590670,131143723
34590671,131343776
34590676,131343789
34590677,131343784
34590682,131358799
34590683,131358791
34590688,131358789
34590689,131364596
34590696,131449673
34540991,130773834
34540992,130825776
34540994,130844860
34540995,130854327
34540998,130854325
34541008,130859286
34541009,130859473
34541016,130903742
34541017,130914188
34541025,131089282
34541032,131183826
34541033,131183827
34541035,131224077
34541046,131240671
34541047,131319142
34541052,131319157
34541058,131334242
34541059,131358801
34541060,131358780
34541061,131358779
34541067,131484819
34541076,131484845
34541077,131484056
34541083,131650965
34541090,131673814
34541091,131819277
34541092,131819278
34541100,131923872
34541101,132174478
34541106,132176051
34567482,127963598
34567483,127963599
34567484,128003793
34567485,128073914
34567486,128076937
34567487,128084144
34567488,128084150
34567489,128084786
34567490,128133613
34524620,111036582
34524638,129002706
34524639,129002710
34524657,102628444
34524667,129333713
34524694,100823789
34524695,100823857
34524696,100824923
34524698,100489526
34524709,131213712
34524716,100937779
34524731,102643749
34524751,118703387
34524766,127743797
34524782,130873794
34524783,131733877
34524804,101309351
34524805,115106687
34524817,100889278
34524818,130914722
34524825,101062565
34524837,108374016
34524848,120590446
34526241,101361180
34526242,101370403
34526243,100910417
34526246,101043947
34526247,101043953
34526249,101127953
34526251,101206993
34526252,101214161
34526253,117366222
34526255,117366225
34526256,117366227
34526257,118972374
34526258,122743479
34526260,128920135
34526261,100864777
34526262,100864914
34526263,100865017
34526265,100865032
34526266,100865036
34526267,100865038
34526269,100865114
34526270,101025911
34526271,101025972
34526272,111036581
34526274,111036583
34526275,129002706
34526276,129002710
34526277,101033010
34526279,102628447
34526280,129333713
34526281,100823789
34526283,100824923
34526284,101352831
34526285,100489526
34526288,131213712
34526289,100937779
34525526,100864812
34525527,100864953
34525532,100865017
34525539,111036581
34525547,129002710
34525550,101032788
34525558,101033010
34525580,101033027
34525581,101033034
34525614,102628452
34525630,129333713
34525631,100823840
34524634,100187154
34524660,121728448
34524665,100187154
34567272,127820836
34567273,127823838
34567274,127823832
34567276,127893855
34567277,127898825
34567278,128079662
34567280,128802969
34567281,128802981
34567282,128807692
34567283,128807704
34567287,128807679
34567290,128807707
34567291,128815949
34567295,128910750
34567298,128910729
34567299,128940631
34567302,128940642
34567306,128980964
34567307,129071038
34567310,129071035
34567311,129199788
34567315,130294093
34567318,130499810
34567319,130499811
34567321,130499836
34567322,131323723
34567323,131323730
34567324,131333716
34567326,132178202
34567327,132178200
34567328,132178150
34567330,107188441
34567331,117692818
34567332,120804259
34567333,120804255
34567335,124828554
34567336,125488472
34567337,126133633
34567338,126133652
34556462,123403596
34556463,123541725
34556471,123654266
34556472,123654271
34556473,123673366
34556492,123818430
34556496,123888379
34556497,124166427
34556508,124598369
34556514,124783740
34556515,124783732
34556532,124813439
34556533,124923437
34556541,125413870
34556552,125413876
34556553,125414271
34556555,125574780
34556560,125574783
34556561,125593513
34556572,125593495
34556582,125623552
34556583,125623551
34556586,125623547
34556587,125623545
34556589,125688469
34556592,125688526
34556593,125688463
34556597,125717699
34556602,125828975
34556603,125836030
34556608,125866661
34556614,125909329
34556615,125968553
34556618,126023799
34556626,126233616
34556627,126393689
34556630,126413707
34556631,126418656
34556633,126430026
34556162,132604854
34556170,132604853
34556171,132624263
34556184,132656345
34556185,132656344
34556187,132656347
34556192,132667268
34556193,132715599
34556196,132715801
34556204,132715804
34556205,132768050
34556210,132769030
34556218,132770369
34556219,132776547
34556224,132776548
34556225,132811227
34556227,132863434
34556234,132909011
34556235,132910221
34556241,132923450
34556248,132971514
34556249,132971525
34556254,132971502
34556258,132979575
34556259,133022413
34556264,122764975
34556274,127153796
34556275,127244575
34556284,127358631
34556285,127379994
34556291,127858616
34556296,128819113
34556297,128868836
34556302,129173688
34556312,129478765
34556313,129583716
34556322,130464317
34554082,130473744
34554083,130473750
34543247,127268771
34543252,127268759
34543253,127283635
34543259,127283618
34543264,127283599
34543265,127283611
34543274,127283587
34543280,127283622
34543281,127283595
34543286,127284403
34543288,127314592
34543289,127314647
34543290,127435464
34543291,127436078
34543305,127436074
34543308,127436072
34543309,127485018
34543314,127485019
34543326,127649429
34543327,127673667
34543336,124828643
34543337,124828544
34543342,125073570
34543343,125073529
34543348,125073538
34543349,125088490
34543354,125088442
34543355,125223477
34543362,125223486
34543363,125223468
34543368,125223457
34543369,125223513
34543370,125223508
34543371,125303509
34543384,125303476
34543385,125303452
34543386,125303512
34543387,125303478
34543393,125358880
34544772,132715804
34544773,132768050
34544776,132769030
34544777,132769029
34544778,132770369
34544779,132776547
34544780,132776548
34544781,132811227
34544784,132811228
