OptionID,DespatchMonth,PartnerID,Store_Name,DC,StoreID,SalesOrder,SalesOrdtype,CancelId,CancelDate,Units_by_size,Error_desc,Buying_Group,Business_Model_Name,OrderRowCode,OriginalErrorDate,Assigned_Team,Brand_Code,OB_Name,OB_Tab_Name
116053090,01-FEB-23,30025,Nordstrom DIR East,,,DDKQDENI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#DDKQDE,17-FEB-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30026,Nordstrom FLS,,,DDKQDENF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Sum of units by size does not match total units.,Formal Wear TS,Topshop,#DDKQDE,17-FEB-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30045,Yoox,,,DDKQDEYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Formal Wear TS,Topshop,#DDKQDE,17-FEB-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30067,Nordstrom Canada FLS,,,DDKQDENB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#DDKQDE,17-FEB-23,Wholesale Team,TS,APPAREL 2,Formal
116053090,01-FEB-23,30072,Nordstrom DIR West,,,DDKQDENJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Quantity can only be 0 when cancelling the Sales Order.,Formal Wear TS,Topshop,#DDKQDE,17-FEB-23,Wholesale Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30022,Namshi,,,ZUK42KNM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30025,Nordstrom DIR East,,,ZUK42KNI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30026,Nordstrom FLS,,,ZUK42KNF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30029,The Iconic,,,ZUK42KIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30045,Yoox,,,ZUK42KYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30067,Nordstrom Canada FLS,,,ZUK42KNB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30072,Nordstrom DIR West,,,ZUK42KNJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843613,01-FEB-23,30074,Dafiti Brazil,,,ZUK42KDB,MCO,,,UK6:2|UK8:5|UK10:6|UK12:5|UK14:2|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#ZUK42K,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30022,Namshi,,,Y7842CNM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30025,Nordstrom DIR East,,,Y7842CNI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30026,Nordstrom FLS,,,Y7842CNF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30029,The Iconic,,,Y7842CIC,MCO,,,UK6:1|UK8:4|UK10:5|UK12:3|UK14:1|UK16:1|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30045,Yoox,,,Y7842CYX,MCO,,,UK6:10|UK8:18|UK10:18|UK12:13|UK14:6|UK16:3|UK18:1|UK4:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30067,Nordstrom Canada FLS,,,Y7842CNB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30072,Nordstrom DIR West,,,Y7842CNJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116843617,01-FEB-23,30074,Dafiti Brazil,,,Y7842CDB,MCO,,,UK6:1|UK8:4|UK10:5|UK12:3|UK14:1|UK16:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#Y7842C,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30013,LaModa,,,KNDFCLLM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30025,Nordstrom DIR East,,,KNDFCLNI,MCO,,,UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30026,Nordstrom FLS,,,KNDFCLNF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30045,Yoox,,,KNDFCLYX,MCO,,,UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30067,Nordstrom Canada FLS,,,KNDFCLNB,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
116993628,01-FEB-23,30072,Nordstrom DIR West,,,KNDFCLNJ,MCO,,,UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#KNDFCL,17-FEB-23,Commercial Team,TS,APPAREL 2,Formal
117703513,01-FEB-23,30013,LaModa,,,1UKARQLM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Cannot cancel non-existing Sales Order.,Miss Selfridge WB,Miss Selfridge,#1UKARQ,17-FEB-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
117703513,01-FEB-23,30029,The Iconic,,,1UKARQIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Cannot cancel non-existing Sales Order.,Miss Selfridge WB,Miss Selfridge,#1UKARQ,17-FEB-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
129298647,28-FEB-23,30029,The Iconic,,,ASOS02A0,PO,,,3XS:10|2XS:20|XS:20|S:10|M:10|L:10|XL:10,Delivery FC does not match Supplier PO location. - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Adidas MB,Adidas,#ASOS02,22-FEB-23,Commercial Team,,,
129298647,28-FEB-23,30045,Yoox,,,ASOS03A1,PO,,,3XS:10|2XS:20|XS:20|S:10|M:10|L:10|XL:10,Delivery FC does not match Supplier PO location. - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Adidas MB,Adidas,#ASOS03,22-FEB-23,Commercial Team,,,
129298647,28-FEB-23,30045,Yoox,,,ASOS01A1,PO,,,3XS:10|2XS:20|XS:20|S:10|M:10|L:10|XL:10,Delivery FC does not match Supplier PO location. - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Adidas MB,Adidas,#ASOS01,22-FEB-23,Commercial Team,,,
129298647,28-FEB-23,30029,The Iconic,,,ASOS04A0,PO,,,3XS:10|2XS:20|XS:20|S:10|M:10|L:10|XL:10,Delivery FC does not match Supplier PO location. - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Adidas MB,Adidas,#ASOS04,22-FEB-23,Commercial Team,,,
#0722Y3,01-SEP-23,30045,Yoox,,,0722Y3YX,MCO,,,L:21|M:21|S:9|XL:9,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#0722Y3,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#0722Y3,01-SEP-23,30076,AY-GERMANY,,,0722Y3AX,MCO,,,L:53|M:61|S:27|XL:23|XS:10|2XL:1,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#0722Y3,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#0725GQ,01-JUN-23,30045,Yoox,,,VX258NYX,MCO,16,14-DEC-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,,,#VX258N,03-APR-23,Wholesale Team,TS,APPAREL 2,Formal
#07E7MJ,01-APR-23,30022,Namshi,,,07E7MJNM,MCO,16,26-OCT-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#07E7MJ,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
#07E7MJ,01-APR-23,30045,Yoox,,,07E7MJYX,MCO,16,26-OCT-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#07E7MJ,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
#18424H,01-SEP-23,30076,AY-GERMANY,,,18424HAX,MCO,,,L:40|M:45|S:20|XL:18|XS:8|2XL:1,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#18424H,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#184TEI,01-MAY-23,30076,AY-GERMANY,,,184TEIAX,MCO,,,W28:4|W30:10|W32:17|W34:12|W36:7,Option ID is invalid.,,,#184TEI,03-APR-23,Wholesale Team,TM,Bottoms & Tailoring,Shorts
#18Y0LI,01-JUN-23,30029,The Iconic,,,18Y0LIIC,MCO,9,03-NOV-22,W30L30:0|W32L30:0|W34L30:0|W36L30:0|W38L30:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#18Y0LI,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers
#18Y1OB,01-MAY-23,30029,The Iconic,,,18Y1OBIC,MCO,16,18-OCT-22,W30:0|W32:0|W34:0|W36:0|W38:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#18Y1OB,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Shorts
#18Y8SB,01-APR-23,30022,Namshi,,,18Y8SBNM,MCO,16,26-OCT-22,L:0|M:0|S:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#18Y8SB,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,KNITWEAR
#1U78UQ,01-FEB-23,30045,Yoox,,,1U78UQYX,MCO,16,16-SEP-22,L:0|M:0|S:0|XS:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#1U78UQ,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
#1U7ERQ,01-FEB-23,30029,The Iconic,,,1U7ERQIC,MCO,16,23-NOV-22,L:0|M:0|S:0|XS:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#1U7ERQ,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
#1UH8UQ,01-OCT-23,30045,Yoox,,,1UH8UQYX,MCO,,,L:11|M:11|S:4|XL:4,Units is not a valid value.,,,#1UH8UQ,03-APR-23,Wholesale Team,TM,Bottoms & Tailoring,Casual Trousers
#1UHG03,01-MAR-23,30045,Yoox,,,1UHG03YX,MCO,15,17-NOV-22,L:0|M:0|S:0|XL:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#1UHG03,03-APR-23,Commercial Team,TM,Jersey,LW Jersey
#2C78EP,01-JUN-23,30045,Yoox,,,2C78EPYX,MCO,16,18-OCT-22,W28L30:0|W30L30:0|W32L30:0|W34L30:0|W36L30:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#2C78EP,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers
#2CH2PL,01-SEP-23,30076,AY-GERMANY,,,2CH2PLAX,MCO,,,L:30|M:35|S:15|XL:13|XS:6|2XL:1,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#2CH2PL,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#2CH53R,01-JUN-23,30045,Yoox,,,HDH58GYX,MCO,16,01-DEC-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#HDH58G,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
#2F0264,01-SEP-23,30045,Yoox,,,2F0264YX,MCO,,,L:25|M:25|S:10|XL:10,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#2F0264,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#2FXEH9,01-FEB-23,30065,Dafiti Chile,,,2FXEH9DA,MCO,16,09-NOV-22,L:0|M:0|S:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#2FXEH9,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
#36H8K4,01-MAY-23,30022,Namshi,,,36H8K4NM,MCO,16,25-JAN-23,UK6:5|UK8:6|UK10:7|UK12:5|UK14:3|UK16:3|UK18:1|UK4:0,Cancel reason code provided; but total quantity is not cleared to 0.,,,#36H8K4,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,DRESSES
#3P42E8,01-SEP-23,30045,Yoox,,,3P42E8YX,MCO,,,L:21|M:21|S:9|XL:9,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#3P42E8,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#3P42E8,01-SEP-23,30076,AY-GERMANY,,,3P42E8AX,MCO,,,L:46|M:51|S:23|XL:20|XS:9|2XL:1,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#3P42E8,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#3P4RGP,01-SEP-23,30029,The Iconic,,,3P4RGPIC,MCO,,,34CHR:3|36CHR:8|38CHR:12|40CHR:5|42CHR:2,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#3P4RGP,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Tailoring
#3P4RGP,01-SEP-23,30047,Zalora,,,3P4RGPZR,MCO,,,34CHR:4|36CHR:9|38CHR:4|40CHR:9|42CHR:4,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#3P4RGP,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Tailoring
#3PCXSP,01-MAR-23,30045,Yoox,,,3PCXSPYX,MCO,16,20-SEP-22,L:0|M:0|S:0|XL:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#3PCXSP,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Knitwear
#4CHKSE,01-SEP-23,30076,AY-GERMANY,,,4CHKSEAX,MCO,,,L:10|M:23|S:24|XL:3,Option ID is invalid.,,,#4CHKSE,03-APR-23,Wholesale Team,TS,APPAREL 1,Jersey
#4CHRGE,01-SEP-23,30047,Zalora,,,4CHRGEZR,MCO,,,34CHR:4|36CHR:9|38CHR:4|40CHR:9|42CHR:4,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#4CHRGE,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Tailoring
#4CZXSE,01-MAR-23,30045,Yoox,,,4CZXSEYX,MCO,16,20-SEP-22,L:0|M:0|S:0|XL:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#4CZXSE,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Knitwear
#4F08KU,01-MAY-23,30022,Namshi,,,4F08KUNM,MCO,16,25-JAN-23,UK6:6|UK8:10|UK10:8|UK12:6|UK14:3|UK16:2|UK18:0|UK4:0,Cancel reason code provided; but total quantity is not cleared to 0.,,,#4F08KU,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,DRESSES
#4FX6I2,01-FEB-23,30029,The Iconic,,,4FX6I2IC,MCO,9,16-NOV-22,L:0|M:0|S:0|XL:0|2XL:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#4FX6I2,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Knitwear
#5722BV,01-SEP-23,30076,AY-GERMANY,,,5722BVAX,MCO,,,L:30|M:35|S:15|XL:13|XS:6|2XL:1,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#5722BV,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#5722UD,01-MAY-23,30022,Namshi,,,5722UDNM,MCO,16,25-JAN-23,UK6:3|UK8:8|UK10:7|UK12:4|UK14:2|UK16:1|UK18:0|UK4:0,Cancel reason code provided; but total quantity is not cleared to 0.,,,#5722UD,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
#57EE3K,01-FEB-23,30022,Namshi,,,57EE3KNM,MCO,16,06-DEC-22,L:0|M:0|S:0|XS:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#57EE3K,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
#57EE3K,01-FEB-23,30029,The Iconic,,,57EE3KIC,MCO,16,06-DEC-22,L:0|M:0|S:0|XS:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#57EE3K,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
#57EE3K,01-FEB-23,30045,Yoox,,,57EE3KYX,MCO,16,06-DEC-22,L:0|M:0|S:0|XS:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#57EE3K,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
#6M22ZB,01-JUL-23,30076,AY-GERMANY,,,6M22ZBAX,MCO,,,L:51|M:61|S:25|XL:28|XS:10,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#6M22ZB,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Knitwear
#6ME7JB,01-APR-23,30022,Namshi,,,6ME7JBNM,MCO,16,26-OCT-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#6ME7JB,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
#6N42BQ,01-SEP-23,30076,AY-GERMANY,,,6N42BQAX,MCO,,,L:30|M:35|S:15|XL:13|XS:6|2XL:1,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#6N42BQ,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#6N42U0,01-MAY-23,30022,Namshi,,,6N42U0NM,MCO,16,25-JAN-23,UK6:3|UK8:6|UK10:5|UK12:3|UK14:2|UK16:1|UK18:0|UK4:0,Cancel reason code provided; but total quantity is not cleared to 0.,,,#6N42U0,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
#6N4QBQ,01-MAY-23,30074,Dafiti Brazil,,,6N4QBQDB,MCO,15,09-DEC-22,L:0|M:0|S:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#6N4QBQ,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
#6NYPU0,01-MAY-23,30022,Namshi,,,6NYPU0NM,MCO,15,14-DEC-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#6NYPU0,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
#6NYS10,01-APR-23,30045,Yoox,,,88Y9NTYX,MCO,16,14-DEC-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#88Y9NT,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
#7CHKN7,01-MAY-23,30076,AY-GERMANY,,,7CHKN7AX,MCO,,,L:16|M:38|S:41|XL:5,Option ID is invalid.,,,#7CHKN7,03-APR-23,Wholesale Team,TS,APPAREL 1,Jersey
#7F02SD,01-SEP-23,30045,Yoox,,,7F02SDYX,MCO,,,L:17|M:17|S:8|XL:8,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#7F02SD,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#7F02SD,01-SEP-23,30076,AY-GERMANY,,,7F02SDAX,MCO,,,L:39|M:45|S:20|XL:17|XS:8|2XL:1,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#7F02SD,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Coats & Jackets
#7F02ZV,01-JUL-23,30076,AY-GERMANY,,,7F02ZVAX,MCO,,,L:58|M:70|S:28|XL:32|XS:12,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#7F02ZV,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Knitwear
#7FXUJV,01-MAR-23,30047,Zalora,,,7FXUJVZR,MCO,9,20-DEC-22,L:0|M:0|S:0|XL:0|XS:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,,,#7FXUJV,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
